tokenizer_id,corpus_id,mask,tokenizer_fingerprint,corpus_sha,code_version,n_chars,n_mask,n_gold_words,n_tokens,n_tokens_accepted,b_tp,b_fp,b_fn,b_tn,w_tp,w_pred,w_gold,w_intact,crossing_tokens,f_midcodepoint,f_cluster_split,f_overlap_rejected,f_dropped_chars,f_prefix_space_trim,n_sents
hunyuan,hkcancor_p,legal,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,edbbd3fee436612fbcab80d64f4359d8-af9331ff81d8,c1-b1-a1,2858,2601,2178,3192,2724,1870,597,51,83,1568,2724,2178,1662,51,468,0,0,0,0,257
hunyuan,hkcancor_p,raw,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,edbbd3fee436612fbcab80d64f4359d8-af9331ff81d8,c1-b1-a1,2858,2601,2178,3192,2724,1870,597,51,83,1568,2724,2178,1662,51,468,0,0,0,0,257
hunyuan,hkcancor_s,core,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,b8ddbfc684e40364d686881c7f75b390-af9331ff81d8,c1-b1-a1,2858,1962,2178,3192,2724,1263,568,48,83,1009,2088,1568,1662,48,468,0,0,0,0,257
hunyuan,hkcancor_s,legal,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,b8ddbfc684e40364d686881c7f75b390-af9331ff81d8,c1-b1-a1,2858,2601,2178,3192,2724,1870,597,51,83,1568,2724,2178,1662,51,468,0,0,0,0,257
hunyuan,hkcancor_s,raw,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,b8ddbfc684e40364d686881c7f75b390-af9331ff81d8,c1-b1-a1,2858,2601,2178,3192,2724,1870,597,51,83,1568,2724,2178,1662,51,468,0,0,0,0,257
hunyuan,khpos,core,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,db07f6e38fbdec98e108f08272cddb44-af9331ff81d8,c1-b1-a1,50072,24146,10778,83243,42109,8575,11977,608,2986,2625,21552,10183,627,608,41134,19804,0,0,0,1000
hunyuan,khpos,legal,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,db07f6e38fbdec98e108f08272cddb44-af9331ff81d8,c1-b1-a1,50072,24906,10778,83243,42109,9166,12139,611,2990,3167,22305,10777,627,611,41134,19804,0,0,0,1000
hunyuan,khpos,raw,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,db07f6e38fbdec98e108f08272cddb44-af9331ff81d8,c1-b1-a1,50072,49072,10778,83243,42109,9166,31943,612,7351,620,42109,10778,627,612,41134,19804,0,0,0,1000
hunyuan,osf_cwsa_zh,core,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,40a6e2b75aed4185096260b399664383-af9331ff81d8,c1-b1-a1,10310,9313,5425,8692,8439,4030,3412,398,1473,1711,7942,4928,2761,393,253,0,0,0,0,500
hunyuan,osf_cwsa_zh,legal,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,40a6e2b75aed4185096260b399664383-af9331ff81d8,c1-b1-a1,10310,9810,5425,8692,8439,4527,3412,398,1473,2208,8439,5425,2761,393,253,0,0,0,0,500
hunyuan,osf_cwsa_zh,raw,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,40a6e2b75aed4185096260b399664383-af9331ff81d8,c1-b1-a1,10310,9810,5425,8692,8439,4527,3412,398,1473,2208,8439,5425,2761,393,253,0,0,0,0,500
hunyuan,sighan_as,core,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,2be63cd08c949b44cd6e9a69edbec5fc-af9331ff81d8,c1-b1-a1,68582,54820,42425,60524,57950,25945,18312,3144,7419,14575,49257,34089,27319,3054,2574,0,0,3,0,5000
hunyuan,sighan_as,legal,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,2be63cd08c949b44cd6e9a69edbec5fc-af9331ff81d8,c1-b1-a1,68582,63582,42425,60524,57950,34220,18730,3205,7427,21984,57950,42425,27319,3114,2574,0,0,3,0,5000
hunyuan,sighan_as,raw,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,2be63cd08c949b44cd6e9a69edbec5fc-af9331ff81d8,c1-b1-a1,68582,63582,42425,60524,57950,34220,18730,3205,7427,21984,57950,42425,27319,3114,2574,0,0,3,0,5000
hunyuan,sighan_cityu,core,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,58581cf718d59e4d15084352ad65b879-af9331ff81d8,c1-b1-a1,67689,53468,40936,59813,57851,24721,19152,2435,7160,10822,45365,28648,25023,2334,1962,0,0,8,0,1492
hunyuan,sighan_cityu,legal,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,58581cf718d59e4d15084352ad65b879-af9331ff81d8,c1-b1-a1,67689,66197,40936,59813,57851,36796,19563,2648,7190,20584,57851,40936,25023,2542,1962,0,0,8,0,1492
hunyuan,sighan_cityu,raw,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,58581cf718d59e4d15084352ad65b879-af9331ff81d8,c1-b1-a1,67689,66197,40936,59813,57851,36796,19563,2648,7190,20584,57851,40936,25023,2542,1962,0,0,8,0,1492
hunyuan,sighan_msr,core,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,0560e07eb0101afa53c16a255caaa319-af9331ff81d8,c1-b1-a1,184355,146372,106873,112852,112344,58596,16904,13073,57799,42487,79485,75654,94971,12554,508,0,0,6,0,3985
hunyuan,sighan_msr,legal,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,0560e07eb0101afa53c16a255caaa319-af9331ff81d8,c1-b1-a1,184355,180370,106873,112852,112344,88676,19683,14212,57799,69342,112344,106873,94971,13586,508,0,0,6,0,3985
hunyuan,sighan_msr,raw,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,0560e07eb0101afa53c16a255caaa319-af9331ff81d8,c1-b1-a1,184355,180370,106873,112852,112344,88676,19683,14212,57799,69342,112344,106873,94971,13586,508,0,0,6,0,3985
hunyuan,sighan_pku,core,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,135942,104372,108670,108269,56903,15791,12894,50354,39093,74638,71741,91627,12202,401,0,0,4,0,1944
hunyuan,sighan_pku,legal,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,170789,104372,108670,108269,88475,17850,13953,50511,66728,108269,104372,91627,13205,401,0,0,4,0,1944
hunyuan,sighan_pku,raw,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,170789,104372,108670,108269,88475,17850,13953,50511,66728,108269,104372,91627,13205,401,0,0,4,0,1944
hunyuan,ud_th_pud,core,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,50336,22330,94153,90025,18807,28425,74,3030,6882,48232,19881,539,74,4128,37450,0,0,0,1000
hunyuan,ud_th_pud,legal,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,55046,22330,94153,90025,23052,28523,434,3037,9909,52575,24486,539,433,4128,37450,0,0,0,1000
hunyuan,ud_th_pud,raw,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,97318,22330,94153,90025,23052,65973,434,7859,2208,90025,24486,539,433,4128,37450,0,0,0,1000
hunyuan,ud_yue_hk,core,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,12998,13918,17644,16698,8048,3126,391,1433,6084,12178,9443,11060,385,946,0,0,1,0,1004
hunyuan,ud_yue_hk,legal,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,17629,13918,17644,16698,12503,3191,412,1523,10307,16698,13919,11060,406,946,0,0,1,0,1004
hunyuan,ud_yue_hk,raw,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,17629,13918,17644,16698,12503,3191,412,1523,10307,16698,13919,11060,406,946,0,0,1,0,1004
hunyuan,ud_zh_gsd,core,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,15035,12010,16685,16265,7129,5028,810,2068,3466,12657,8439,7873,787,420,0,0,3,0,500
hunyuan,ud_zh_gsd,legal,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,18735,12010,16685,16265,10637,5128,902,2068,6336,16265,12039,7873,878,420,0,0,3,0,500
hunyuan,ud_zh_gsd,raw,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,18735,12010,16685,16265,10637,5128,902,2068,6336,16265,12039,7873,878,420,0,0,3,0,500
hunyuan,ud_zh_gsdsimp,core,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,15035,12010,13121,13112,6418,2639,1521,4457,4212,9557,8439,10166,1425,9,0,0,1,0,500
hunyuan,ud_zh_gsdsimp,legal,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,18735,12010,13121,13112,9873,2739,1666,4457,7158,13112,12039,10166,1569,9,0,0,1,0,500
hunyuan,ud_zh_gsdsimp,raw,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,18735,12010,13121,13112,9873,2739,1666,4457,7158,13112,12039,10166,1569,9,0,0,1,0,500
hunyuan,ud_zh_hk,core,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,10547,9874,11698,11466,5467,2583,986,1511,3531,9054,7457,7558,939,232,0,0,1,0,1004
hunyuan,ud_zh_hk,legal,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,13059,9874,11698,11466,7851,2611,1019,1578,5708,11466,9874,7558,972,232,0,0,1,0,1004
hunyuan,ud_zh_hk,raw,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,13059,9874,11698,11466,7851,2611,1019,1578,5708,11466,9874,7558,972,232,0,0,1,0,1004
hunyuan,vistec_th,core,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,bed5ca30c44920d580dad8f82cb8699a-af9331ff81d8,c1-b1-a1,1392530,681825,337977,1264571,1227164,254222,351628,1605,74370,102055,610850,260827,14124,1604,37407,481831,0,0,0,5000
hunyuan,vistec_th,legal,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,bed5ca30c44920d580dad8f82cb8699a-af9331ff81d8,c1-b1-a1,1392530,842412,337977,1264571,1227164,371126,369207,24864,77215,175224,745333,400990,14124,24824,37407,481831,0,0,0,5000
hunyuan,vistec_th,raw,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,bed5ca30c44920d580dad8f82cb8699a-af9331ff81d8,c1-b1-a1,1392530,1387530,337977,1264571,1227164,371235,850929,24867,140499,47830,1227164,401102,14124,24827,37407,481831,0,0,0,5000
hunyuan,wisesight1000,core,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,db4e643f660267c46562963d21e2ca5d-af9331ff81d8,c1-b1-a1,75135,35989,18790,66590,64359,12634,17496,86,5773,5223,31123,13713,1770,86,2231,24826,0,0,0,993
hunyuan,wisesight1000,legal,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,db4e643f660267c46562963d21e2ca5d-af9331ff81d8,c1-b1-a1,75135,46265,18790,66590,64359,20213,18327,1509,6216,9875,39533,22715,1770,1493,2231,24826,0,0,0,993
hunyuan,wisesight1000,raw,206e282730c60fd1f3f24dbde9bde68687ace953783fbed3f1eead6e2168fd84,db4e643f660267c46562963d21e2ca5d-af9331ff81d8,c1-b1-a1,75135,74142,18790,66590,64359,20228,43138,1509,9267,3500,64359,22730,1770,1493,2231,24826,0,0,0,993
minicpm4,alt_km,core,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,57adf94bc86a52a59e4151d41cf87c72-af9331ff81d8,c1-b1-a1,699986,349503,177585,2053622,693194,154142,189292,0,6069,31134,348434,159142,10757,0,1355878,325103,0,0,4550,5000
minicpm4,alt_km,legal,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,57adf94bc86a52a59e4151d41cf87c72-af9331ff81d8,c1-b1-a1,699986,369883,177585,2053622,693194,172545,190546,719,6073,43475,368091,178264,10757,718,1355878,325103,0,0,4550,5000
minicpm4,alt_km,raw,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,57adf94bc86a52a59e4151d41cf87c72-af9331ff81d8,c1-b1-a1,699986,694986,177585,2053622,693194,172546,515648,719,6073,10205,693194,178265,10757,718,1355878,325103,0,0,4550,5000
minicpm4,hkcancor_d,core,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,f318a47addd2c515077cf9aec2e1f445-af9331ff81d8,c1-b1-a1,2858,1962,2445,3956,2734,1496,345,58,63,1397,2098,1811,2122,58,1021,0,0,0,201,257
minicpm4,hkcancor_d,legal,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,f318a47addd2c515077cf9aec2e1f445-af9331ff81d8,c1-b1-a1,2858,2601,2445,3956,2734,2127,350,61,63,2005,2734,2445,2122,61,1021,0,0,0,201,257
minicpm4,hkcancor_d,raw,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,f318a47addd2c515077cf9aec2e1f445-af9331ff81d8,c1-b1-a1,2858,2601,2445,3956,2734,2127,350,61,63,2005,2734,2445,2122,61,1021,0,0,0,201,257
minicpm4,hkcancor_p,core,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,edbbd3fee436612fbcab80d64f4359d8-af9331ff81d8,c1-b1-a1,2858,1962,2178,3956,2734,1264,577,47,74,1003,2098,1568,1654,47,1021,0,0,0,201,257
minicpm4,hkcancor_p,legal,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,edbbd3fee436612fbcab80d64f4359d8-af9331ff81d8,c1-b1-a1,2858,2601,2178,3956,2734,1871,606,50,74,1561,2734,2178,1654,50,1021,0,0,0,201,257
minicpm4,hkcancor_p,raw,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,edbbd3fee436612fbcab80d64f4359d8-af9331ff81d8,c1-b1-a1,2858,2601,2178,3956,2734,1871,606,50,74,1561,2734,2178,1654,50,1021,0,0,0,201,257
minicpm4,hkcancor_s,core,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,b8ddbfc684e40364d686881c7f75b390-af9331ff81d8,c1-b1-a1,2858,1962,2178,3956,2734,1264,577,47,74,1003,2098,1568,1654,47,1021,0,0,0,201,257
minicpm4,hkcancor_s,legal,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,b8ddbfc684e40364d686881c7f75b390-af9331ff81d8,c1-b1-a1,2858,2601,2178,3956,2734,1871,606,50,74,1561,2734,2178,1654,50,1021,0,0,0,201,257
minicpm4,hkcancor_s,raw,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,b8ddbfc684e40364d686881c7f75b390-af9331ff81d8,c1-b1-a1,2858,2601,2178,3956,2734,1871,606,50,74,1561,2734,2178,1654,50,1021,0,0,0,201,257
minicpm4,khpos,core,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,db07f6e38fbdec98e108f08272cddb44-af9331ff81d8,c1-b1-a1,50072,24146,10778,150694,50072,9183,14963,0,0,2000,25146,10183,625,0,99624,24166,0,0,998,1000
minicpm4,khpos,legal,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,db07f6e38fbdec98e108f08272cddb44-af9331ff81d8,c1-b1-a1,50072,24906,10778,150694,50072,9777,15129,0,0,2543,25906,10777,625,0,99624,24166,0,0,998,1000
minicpm4,khpos,raw,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,db07f6e38fbdec98e108f08272cddb44-af9331ff81d8,c1-b1-a1,50072,49072,10778,150694,50072,9778,39294,0,0,625,50072,10778,625,0,99624,24166,0,0,998,1000
minicpm4,osf_cwsa_zh,core,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,40a6e2b75aed4185096260b399664383-af9331ff81d8,c1-b1-a1,10310,9313,5425,8927,8557,4069,3491,359,1394,1701,8060,4928,2704,355,10,0,0,0,360,500
minicpm4,osf_cwsa_zh,legal,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,40a6e2b75aed4185096260b399664383-af9331ff81d8,c1-b1-a1,10310,9810,5425,8927,8557,4566,3491,359,1394,2198,8557,5425,2704,355,10,0,0,0,360,500
minicpm4,osf_cwsa_zh,raw,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,40a6e2b75aed4185096260b399664383-af9331ff81d8,c1-b1-a1,10310,9810,5425,8927,8557,4566,3491,359,1394,2198,8557,5425,2704,355,10,0,0,0,360,500
minicpm4,sighan_as,core,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,2be63cd08c949b44cd6e9a69edbec5fc-af9331ff81d8,c1-b1-a1,68582,54820,42425,63688,58482,26225,18502,2864,7229,14897,49727,34089,27163,2788,1442,0,0,0,3764,5000
minicpm4,sighan_as,legal,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,2be63cd08c949b44cd6e9a69edbec5fc-af9331ff81d8,c1-b1-a1,68582,63582,42425,63688,58482,34558,18924,2867,7233,22412,58482,42425,27163,2791,1442,0,0,0,3764,5000
minicpm4,sighan_as,raw,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,2be63cd08c949b44cd6e9a69edbec5fc-af9331ff81d8,c1-b1-a1,68582,63582,42425,63688,58482,34558,18924,2867,7233,22412,58482,42425,27163,2791,1442,0,0,0,3764,5000
minicpm4,sighan_cityu,core,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,58581cf718d59e4d15084352ad65b879-af9331ff81d8,c1-b1-a1,67689,53468,40936,59775,58438,24846,19402,2310,6910,10879,45740,28648,24846,2230,322,0,0,0,1015,1492
minicpm4,sighan_cityu,legal,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,58581cf718d59e4d15084352ad65b879-af9331ff81d8,c1-b1-a1,67689,66197,40936,59775,58438,37132,19814,2312,6939,21043,58438,40936,24846,2232,322,0,0,0,1015,1492
minicpm4,sighan_cityu,raw,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,58581cf718d59e4d15084352ad65b879-af9331ff81d8,c1-b1-a1,67689,66197,40936,59775,58438,37132,19814,2312,6939,21043,58438,40936,24846,2232,322,0,0,0,1015,1492
minicpm4,sighan_msr,core,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,0560e07eb0101afa53c16a255caaa319-af9331ff81d8,c1-b1-a1,184355,146372,106873,119314,115908,59925,18029,11744,56674,44053,81939,75654,94096,11353,848,0,0,0,2558,3985
minicpm4,sighan_msr,legal,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,0560e07eb0101afa53c16a255caaa319-af9331ff81d8,c1-b1-a1,184355,180370,106873,119314,115908,91115,20808,11773,56674,73073,115908,106873,94096,11382,848,0,0,0,2558,3985
minicpm4,sighan_msr,raw,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,0560e07eb0101afa53c16a255caaa319-af9331ff81d8,c1-b1-a1,184355,180370,106873,119314,115908,91115,20808,11773,56674,73073,115908,106873,94096,11382,848,0,0,0,2558,3985
minicpm4,sighan_pku,core,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,135942,104372,112686,111253,57671,16950,12126,49195,39652,76565,71741,90664,11566,240,0,0,0,1193,1944
minicpm4,sighan_pku,legal,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,170789,104372,112686,111253,90281,19028,12147,49333,69309,111253,104372,90664,11587,240,0,0,0,1193,1944
minicpm4,sighan_pku,raw,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,170789,104372,112686,111253,90281,19028,12147,49333,69309,111253,104372,90664,11587,240,0,0,0,1193,1944
minicpm4,ud_th_pud,core,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,50336,22330,194420,98062,18881,31342,0,113,6254,51223,19881,494,0,95372,42272,0,0,986,1000
minicpm4,ud_th_pud,legal,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,55046,22330,194420,98062,23343,31447,143,113,9521,55790,24486,494,142,95372,42272,0,0,986,1000
minicpm4,ud_th_pud,raw,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,97318,22330,194420,98062,23343,73719,143,113,2385,98062,24486,494,142,95372,42272,0,0,986,1000
minicpm4,ud_yue_hk,core,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,12998,13918,20377,16811,8069,3182,370,1377,6081,12255,9443,11008,365,2853,0,0,0,713,1004
minicpm4,ud_yue_hk,legal,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,17629,13918,20377,16811,12544,3263,371,1451,10335,16811,13919,11008,366,2853,0,0,0,713,1004
minicpm4,ud_yue_hk,raw,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,17629,13918,20377,16811,12544,3263,371,1451,10335,16811,13919,11008,366,2853,0,0,0,713,1004
minicpm4,ud_zh_gsd,core,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,15035,12010,16837,16418,7182,5065,757,2031,3532,12747,8439,7847,738,44,0,0,0,375,500
minicpm4,ud_zh_gsd,legal,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,18735,12010,16837,16418,10753,5165,786,2031,6519,16418,12039,7847,767,44,0,0,0,375,500
minicpm4,ud_zh_gsd,raw,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,18735,12010,16837,16418,10753,5165,786,2031,6519,16418,12039,7847,767,44,0,0,0,375,500
minicpm4,ud_zh_gsdsimp,core,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,15035,12010,13813,13425,6490,2768,1449,4328,4229,9758,8439,10052,1365,34,0,0,0,354,500
minicpm4,ud_zh_gsdsimp,legal,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,18735,12010,13813,13425,10057,2868,1482,4328,7372,13425,12039,10052,1398,34,0,0,0,354,500
minicpm4,ud_zh_gsdsimp,raw,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,18735,12010,13813,13425,10057,2868,1482,4328,7372,13425,12039,10052,1398,34,0,0,0,354,500
minicpm4,ud_zh_hk,core,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,10547,9874,12248,11604,5558,2589,895,1505,3682,9151,7457,7553,859,22,0,0,0,622,1004
minicpm4,ud_zh_hk,legal,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,13059,9874,12248,11604,7975,2625,895,1564,5917,11604,9874,7553,859,22,0,0,0,622,1004
minicpm4,ud_zh_hk,raw,49a9d875c4f0760f4ee7d89739303377c9e8734c5e1ee066f18a02e7ce5fea5a,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,13059,9874,12248,11604,7975,2625,895,1564,5917,11604,9874,7553,859,22,0,0,0,622,1004
